Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Middle East & North Africa (excluding high income),MNA,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,..,..,..,..,..,4120511212.78962,4466220445.41734,4861344595.23757,5733455315.4266,6590354113.55913,7511031285.63313,9154027462.63496,11074285816.1494,13851338217.535,21924045484.3351,28134186108.0025,33465764835.7158,36327436313.6818,41852904097.3672,45645603457.6027,55013925154.9401,61757268371.1165,69571260579.5242,76264203110.5991,74648833085.7546,80542567684.9188,92337781371.2531,81150291702.0264,76363455168.5368,69009150683.3665,69341801059.8295,42296108759.297,47574337580.636,46405790986.0337,48892172996.3455,54814271216.4362,59113739062.7869,63531261910.4146,68775240980.0236,69102827976.7245,73814657279.2136,77173555273.1542,74888626863.278,78805760904.834,99523399121.8109,110897906027.366,121708350914.074,143780089671.775,175382990396.221,192392932268.313,219099705469.094,264115309209.512,273462442200.11,257094283209.885,260947576899.389,247477264980.772,252625822864.593,247373621535.968,225714916758.525,230441065527.235,217043434207.6,220807216476.583
Middle East & North Africa (excluding high income),MNA,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..,..,..,17.3053935252383,17.9954608594427,18.0931342827594,19.3960230177746,20.0949616299619,20.2774057348154,21.5561868055165,21.8552937451774,20.5926287816909,21.3814659431718,23.5804779531216,22.7236340752428,21.3140265361629,22.8464394295243,19.9764753898465,20.1053019835221,23.1270190679419,22.7149583402944,22.1565585204067,20.4844484866734,20.2713430303719,20.6799443954898,20.7820102798062,21.3021361398659,19.1432340609863,13.6731094157098,16.0961914837413,16.4405947129455,15.618772114037,15.3486783570868,14.7670071315195,13.8149907042286,14.0428450589201,14.9104569929015,13.7766582842931,13.8745689048042,14.3457389478465,14.3065353855375,13.7834559356792,14.6509920129247,13.8272046025215,13.016068729338,12.6077940128492,12.4656275402952,14.039802029278,13.8659196732771,16.2264042058993,15.5718423450447,15.9178479445289,16.3004961768272,17.1970129624221,17.1173779505282,16.8938730581843,16.2290838463674,16.5360005369168,17.0351664999294,14.7820562520553
Middle East & North Africa (excluding high income),MNA,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,..,..,..,..,..,..,9.16732530409638,8.76428288384695,13.3636239489156,11.617544990685,10.7860537745017,21.1496432955526,19.1084651955329,5.52497681976605,43.1997824123561,22.8407977342489,11.3751344883591,-1.19345773908751,1.72558021353009,-0.565660610879505,-6.40922529740766,1.71019565235207,-0.328259063327735,0.647236404649675,-2.09980099799093,3.97943855820266,-11.1899183835045,-3.74026145169665,2.22578430558551,-2.97045840612272,2.57325692579768,6.88312463723013,2.32613337281381,8.56539661788058,2.41561951834908,0.280707662210716,1.73842733301584,1.07842908679636,3.44243028629674,-0.546735103618857,7.08441294078175,2.92775596789096,3.70547089237053,3.46945275852852,5.3984933607482,2.54190809546616,4.96657008281329,-1.57687517236782,5.04376008185173,3.44483219148492,2.80881324857238,7.07564083005335,1.54773477329526,2.77359928733947,4.10260841276128,-0.351343221127181,3.40219521438286,0.9344117432925,3.22026109912359,3.72685525589618,-2.85706494332048,2.06909613269613
Middle East & North Africa (IDA & IBRD countries),TMN,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,..,..,..,..,..,26625539599.8577,29066389428.9477,31613850022.6212,35838606055.4185,40002172237.9411,44316828046.4942,53689679098.2311,63948952742.3099,67482117557.8057,96634245510.0281,118706278068.991,132209276845.464,130631414999.16,132885564849.04,132133883551.145,123665125260.137,125780040855.812,125367156471.845,126178578348.005,123529079300.603,128444843112.884,114071970000.732,109805380079.604,112249410996.104,108915088931.347,111717754000.512,119407426250.281,122185002241.907,132650632291.492,135854966856.339,136094484305.12,138228707380.453,139532924720.572,144193585610.145,143202975238.263,153352431219.189,157886140429.712,164180346485.806,169950856449.243,178549798514.29,182857681159.757,191913399640.464,188801227438.893,198258980602.304,204951496913.953,210624922029.852,225481441764.939,228937059064.039,235448379917.69,245077102289.885,243964062739.073,252296930934.882,255252979048.319,263329394731.177,273417468069.019,265488583655.329,270647277919.874
Middle East & North Africa (IDA & IBRD countries),TMN,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,..,..,..,..,..,4077260242.17617,4419340735.77394,4810317462.59008,5673274067.38356,6521178422.15145,7432191700.77693,9057942158.57068,10958044508.7814,13705947563.0104,21693919609.6553,27838875455.088,33114491234.7671,35946125160.9325,41413594838.947,45166484107.6419,54436471160.1975,61109032833.9347,68841005426.3465,75463695446.0752,73865281162.3672,79697152141.0271,91368557296.288,80298497179.3508,75561905704.1926,68284795720.0791,68613954429.874,41852147400.4895,47074973261.406,45918692323.1297,48378976009.7849,54209745898.6562,58367474956.1784,62695217365.3681,67864383197.1003,68095986587.0556,72708690649.6509,76050553810.1091,73898781802.9726,77898683708.6615,98277159122.875,109508521764.507,120307488125.424,142138028947.909,173552234703.425,190044435881.585,216596348831.02,261222887548.428,270332215558.671,253698758701.047,257408297795.683,243964062739.073,248980121703.888,244011526216.44,222109617274.112,226877406166.431,213374472379.52,216401918301.288
Middle East & North Africa (IDA & IBRD countries),TMN,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..,..,..,17.2779696089827,17.9669433911244,18.0644620310334,19.3652860738179,20.0631170755982,20.2452720606552,21.5220266426237,21.8206595864952,20.5599955724911,21.3475826610266,23.5431098891297,22.6876238546722,21.2802501254765,22.8102345988892,19.9448186010323,20.0734410427647,23.0903696017949,22.6789618681906,22.1214469464057,20.4519867111568,20.2392189638002,20.6471728169385,20.7490769570992,21.2683785719311,19.1128977125533,13.6514415924948,16.0706837940929,16.4145412463229,15.5940209924952,15.3243552540446,14.7344574432601,13.7501527176794,13.9741809801882,14.8438912278897,13.6925251723437,13.7784019949455,14.2429877089063,14.2139922545367,13.7200240287761,14.5662362131661,13.7417933618339,12.9402686027433,12.5276920652119,12.3999334987199,13.9507378442405,13.7919964067143,16.1597590908097,15.501360339943,15.8401671990794,16.2211644728875,17.1190978884914,17.048309623571,16.8498547902058,16.1589684240813,16.4830891054846,16.9540078389763,14.6642814911265
Middle East & North Africa (IDA & IBRD countries),TMN,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,..,..,..,..,..,..,9.16732530409638,8.76428288384695,13.3636239489156,11.617544990685,10.7860537745017,21.1496432955526,19.1084651955329,5.52497681976605,43.1997824123561,22.8407977342489,11.3751344883591,-1.19345773908751,1.72558021353009,-0.565660610879505,-6.40922529740766,1.71019565235207,-0.328259063327735,0.647236404649675,-2.09980099799093,3.97943855820266,-11.1899183835045,-3.74026145169665,2.22578430558551,-2.97045840612273,2.57325692579768,6.88312463723013,2.32613337281381,8.56539661788058,2.41561951834908,0.176303785075689,1.56819219105788,0.943521331302605,3.34018719876097,-0.687000304271862,7.08746167042922,2.95639865274966,3.98654754556851,3.51473857069485,5.05966386089702,2.41270652854979,4.95233146525354,-1.62165445841819,5.00937059133908,3.37564345953835,2.7681793991875,7.0535431381582,1.53255064898077,2.84415327089067,4.0895258551203,-0.454158932194218,3.41561298096622,1.17165440835272,3.16408282989312,3.83097122451545,-2.89991874684809,1.94309457435745
Middle income,MIC,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3967298107799.03,..,..,..,..,..,..
Middle income,MIC,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle income,MIC,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,36604211991.2302,36523606432.0806,36594090196.7527,40424670741.6131,43410509974.509,48438525122.5233,52830390291.8973,51876562054.7264,55833025259.7615,63298604632.5821,70650203339.7175,81304591927.5444,91975971642.5211,114630174560.305,147921335774.958,172546083155.445,188726044456.781,206747528752.626,232181909779.111,271746649029.926,311720912471.647,342447960343.355,353328453564.755,345454515305.685,354038964696.636,369784389701.39,393857370628.397,399899805057.192,422756731167.189,459203109356.349,516337573978.723,465690188180.76,467782983745.42,545864880316.134,586666100218.441,683755627432.364,731198791448.262,790458739108.129,773433979421.58,743606365090.511,797022351803.407,815823174797.62,833231639346.33,926344603012.613,1078443584057.76,1287130601563.19,1537287030390.31,1917335821376.83,2334115156363.79,2427379167911.53,2872277845534.58,3488072375397.27,3769922296484.93,4035983849497.13,4141372990981.49,3967298107799.02,4013856564379.11,4393435527353.52,4662991501435.87,4812127593398.63,4870683071744.91,5329474259159.5
Middle income,MIC,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle income,MIC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,11.1810038576014,11.6253185214813,11.3995713203179,11.7447742948216,11.0794515089194,11.2118352947745,11.821979238764,11.3038877578526,11.5248509205477,11.6960969046686,11.8728474195519,12.697620241983,12.8247790827248,12.5198936884935,12.7138171764385,13.4137876693739,13.6594933492726,13.3335143754447,13.8235161215578,13.600610445467,13.209513575563,12.8818276659531,13.4988735515176,13.6590019407205,13.8327389776428,13.8813943712709,14.2927922352743,14.1144198698956,13.954078185646,14.6044892560904,14.2737854476303,13.377557969083,12.8621712225721,14.0535258366861,13.7315751125641,14.1885533812397,13.841713103669,14.1414652080091,14.3134623788989,14.0658076074372,13.8198122784951,14.0169638335226,13.9820318077966,13.7866813188684,13.5194327374012,13.5558477054615,13.6386065655763,13.7640565555729,14.0074728418886,14.910948616733,14.4635363674852,14.7234969586237,14.9277675370048,15.0858037373359,14.9712311106564,15.1368354634156,15.1758010624058,15.1200320798182,15.0885082827649,15.2329097017255,15.9859113903714,14.8680515547478
Middle income,MIC,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
North America,NAC,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,..,..,..,..,..,..,..,..,..,..,1516021610950.1,1521780154724.2,1531457362793.85,1526265714534.04,1564718175326.34,1609152308578.03,1611699338738.77,1643764408709.74,1671606271909.4,1684521239966.56,1711875771057.51,1739635548920.42,1777994700200.19,1828047251996.8,1856925784814.61,1944571772831.77,2027695151168.52,2066279193052.04,2109290189105.73,2172811028237.19,2233621317197.09,2274003671185.02,2289177609442.63,2287564440896.37,2295436520702.6,2298676671048.51,2303507041195.85,2340263773927.81,2384203049748.97,2448721287386.57,2490858521986.97,2579113835519.83,2674072799600.18,2722937479537.11,2765737408821.66,2789516323613.98,2827760272615.96,2875239467227.48,2949488540056.68,3070487245630.12,3077728843529.68,2997063578194.31,2960276730801.11,2907907838359.24,2889647971095.84,2934780215724.92,2989169301239.06,2993704656211.48,3036203733176.69,3133245009722.8,3194969900830.79,3252732822493.74
North America,NAC,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
North America,NAC,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,..,..,..,..,..,..,..,..,..,..,211521582930.451,230271690700.89,249685531220.627,266317666912.304,298970579850.193,336010856342.377,360621581732.18,389406673197.887,419425545386.016,457024129376.172,512859916763.528,572981633595.269,626939601242.206,673100672215.609,713560726185.296,771647540296.119,821986234213.9,870319825079.865,928339976886.209,1002956614650.4,1083355042816.27,1152335613230.93,1194061571407.01,1211741776156.64,1240018010685.32,1273393580968.46,1304224607535.18,1350997944392.51,1393817909571.97,1482976662240.79,1580394160251.75,1682860826564.45,1796841737782.92,1925173757194.36,2051935238508.9,2186509115606.33,2327641380663.32,2482083516083.06,2660533791373.99,2736236913206.45,2859294535872.44,2891412056589.19,2901353290980.6,2915854663984.66,2933040614878.33,2934780215724.92,2985557947451.91,3068843363752.07,3224603825257.4,3372612757666.84,3511971340233.28,3786050667504.56
North America,NAC,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
North America,NAC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..,..,..,..,..,..,..,..,18.2128674755847,18.2128979825682,17.9316626557105,17.1048972481445,17.5250197390469,18.074010196227,17.334460301346,16.9758574009125,16.315567525723,15.9190699434925,16.3760187052205,16.3057044623357,17.1384831811315,16.9313265280112,16.2395401397882,16.4013696803982,16.5781775751981,16.4589276587877,16.1585109810091,16.15551614515,16.5179176821196,17.0209739984929,16.7837411381536,16.2922166076669,15.7617871854754,15.442914266401,14.9835719278615,14.628354785787,14.369332423878,14.3798064894929,14.3682624715574,14.8602335451037,15.365896268804,15.5806684423339,15.4882112041059,15.3793490825006,15.373106352641,15.5618333066972,16.2924793590197,17.2531509184989,17.1493098098456,16.6179147941224,16.0395748747515,15.5959297372691,15.1477779232874,14.8452267991656,14.7580679016794,14.5210583122632,14.4824393575325,14.5808573330461,15.4625312085166,14.958298838657
North America,NAC,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,0.379845757639941,0.635913672523799,-0.339000509314275,2.5193818105278,2.8397531231098,0.158283970209666,1.9895193352915,1.69378671615752,0.772608255556122,1.62387570081873,1.62160002099709,2.20501077387001,2.81511254172872,1.57974761244672,4.71995104671925,4.27463668341261,1.90285220444879,2.08156749573429,3.01147938105171,2.79869202473768,1.80793197472711,0.667278529488996,-0.0704693484506294,0.344124942033915,0.141156172984353,0.210136997872667,1.59568571202988,1.87753518687398,2.70607143315205,1.72078524483166,3.54316845994391,3.68184462324095,1.82735039764943,1.57182930589424,0.859767623509057,1.37098853583429,1.6790388871119,2.58236135374116,4.10236228858591,0.235845236284902,-2.62093476834228,-1.22742966351622,-1.76905395015888,-0.627938307484527,1.56185961336905,1.85325923974537,0.151726266241667,1.41961488676039,3.19613850301734,1.96999886432256,1.80793320299941
